text,label,language
I completed my work.,0,en
React kya hai,1,hi
I'm reading a book.,0,en
The weather is nice today.,0,en
Na friend ni kalisanu.,0,te
Ivala weather bagundi.,0,te
Why is this happening in Kubernetes,1,en
Can you explain Linux,1,en
Nenu intiki velthunna.,0,te
JWT ante enti,1,te
Nenu song vintunna.,0,te
Nenu intiki velthunna.,0,te
Repu FastAPI practice chestha.,0,te
Aaj bahut traffic tha.,0,hi
Can you solve this timeout,1,en
Weekend ki travel veltha.,0,te
How do I fix this crash in JavaScript,1,en
OAuth ela nerchukovali,1,te
SQL ka example do.,1,hi
Lunch ho gaya.,0,hi
Movie chala bagundi.,0,te
Naku doubt undi Python meeda.,1,te
Movie chala bagundi.,0,te
Ye bug kaise fix karu,1,hi
Weekend pe travel karunga.,0,hi
I'm reading a book.,0,en
JWT kya hai,1,hi
Naku doubt undi LLM meeda.,1,te
Main chai pi raha hu.,0,hi
Tomorrow I'll study SQL.,0,en
Ippudu office lo unna.,0,te
Help cheyyi Pandas.,1,te
What is NumPy,1,en
Kal movie dekhi.,0,hi
Why is this happening in LLM,1,en
Step by step batao OAuth.,1,hi
Naku SQL ardham kaaledu.,1,te
Naku SQL ardham kaaledu.,1,te
Ye kaise kaam karta hai,1,hi
Today is a busy day.,0,en
I watched a movie yesterday.,0,en
I'm listening to music.,0,en
Main music sun raha hu.,0,hi
Aaj bahut traffic tha.,0,hi
I finished my lunch.,0,en
Today is a busy day.,0,en
Aaj mausam accha hai.,0,hi
OAuth kaise seekhun,1,hi
Suggest cheyyi best way for Linux.,1,te
Main ghar ja raha hu.,0,hi
I like learning Linux.,0,en
Pandas kaise seekhun,1,hi
The weather is nice today.,0,en
Ippudu office lo unna.,0,te
Aaj mausam accha hai.,0,hi
I'm listening to music.,0,en
CSS ela nerchukovali,1,te
Mujhe LLM samjhao.,1,hi
Best suggestion do AWS ke liye.,1,hi
Office ka kaam khatam hua.,0,hi
Networking kaise seekhun,1,hi
Ye permission error kaise fix karu,1,hi
Lunch ayipoyindi.,0,te
Can you give me an example of API,1,en
I completed my work.,0,en
Help me understand Pandas.,1,en
Lunch ayipoyindi.,0,te
Mujhe Kubernetes me doubt hai.,1,hi
Lunch ayipoyindi.,0,te
What is AWS,1,en
Aaj bahut traffic tha.,0,hi
Best suggestion do Linux ke liye.,1,hi
Ye problem kaise fix karu,1,hi
Can you give me an example of SQL,1,en
Kal JavaScript practice karunga.,0,hi
JWT ka example do.,1,hi
React ante enti,1,te
Help karo Pandas me.,1,hi
Idi ela pani chestundi,1,te
Mujhe Networking me doubt hai.,1,hi
Ye kaise kaam karta hai,1,hi
Main chai pi raha hu.,0,hi
Suggest cheyyi best way for OAuth.,1,te
Idi ela pani chestundi,1,te
The weather is nice today.,0,en
Idi ela pani chestundi,1,te
Tomorrow I'll study Python.,0,en
Can you solve this problem,1,en
How do I fix this timeout in Git,1,en
Aaj bahut traffic tha.,0,hi
How do I learn NumPy,1,en
Ippudu office lo unna.,0,te
Repu CSS practice chestha.,0,te
Today is a busy day.,0,en
Coffee tagutunna.,0,te
Pandas kya hai,1,hi
Help cheyyi FastAPI.,1,te
I'm reading a book.,0,en
Main ghar ja raha hu.,0,hi
I'm going to the office.,0,en
Ee syntax error enduku vastundi,1,te
Aaj bahut traffic tha.,0,hi
Kal movie dekhi.,0,hi
Repu OAuth practice chestha.,0,te
Aaj bahut traffic tha.,0,hi
Help karo FastAPI me.,1,hi
Why is this happening in Python,1,en
I completed my work.,0,en
I'm reading a book.,0,en
Step by step explain cheyyi API.,1,te
Naku doubt undi Azure meeda.,1,te
Lunch ayipoyindi.,0,te
RAG ante enti,1,te
Oka example cheppu API.,1,te
Weekend ki travel veltha.,0,te
Mujhe API samjhao.,1,hi
Help karo AWS me.,1,hi
The weather is nice today.,0,en
Oka example cheppu NumPy.,1,te
LLM ela nerchukovali,1,te
Step by step explain cheyyi NumPy.,1,te
Can you solve this permission error,1,en
Coffee tagutunna.,0,te
What is LLM,1,en
How do I learn React,1,en
Help me understand API.,1,en
Tomorrow I'll study LLM.,0,en
Git ela nerchukovali,1,te
Idi ela pani chestundi,1,te
Why is this happening in RAG,1,en
Idi ela pani chestundi,1,te
Na friend ni kalisanu.,0,te
Help me understand Docker.,1,en
Why is this happening in Pandas,1,en
Today is a busy day.,0,en
Lunch ho gaya.,0,hi
I'm listening to music.,0,en
Coffee tagutunna.,0,te
What is Python,1,en
I like learning CSS.,0,en
Mujhe React me doubt hai.,1,hi
Naku Docker ardham kaaledu.,1,te
Best suggestion do JavaScript ke liye.,1,hi
Ippudu office lo unna.,0,te
I'm listening to music.,0,en
Why is this happening in AWS,1,en
Weekend pe travel karunga.,0,hi
Aaj mausam accha hai.,0,hi
Weekend ki travel veltha.,0,te
I didn't understand API.,1,en
I'm going to the office.,0,en
What is Git,1,en
Lunch ho gaya.,0,hi
Best suggestion do Networking ke liye.,1,hi
Aaj bahut traffic tha.,0,hi
Suggest cheyyi best way for Kubernetes.,1,te
Mujhe AWS samjhao.,1,hi
Python kya hai,1,hi
Ye syntax error kaise fix karu,1,hi
I'm going to the office.,0,en
Lunch ho gaya.,0,hi
Main chai pi raha hu.,0,hi
Lunch ayipoyindi.,0,te
Weekend ki travel veltha.,0,te
Main chai pi raha hu.,0,hi
Na friend ni kalisanu.,0,te
Weekend ki travel veltha.,0,te
Nenu intiki velthunna.,0,te
Main music sun raha hu.,0,hi
What is Git,1,en
I like learning AWS.,0,en
Nenu song vintunna.,0,te
Step by step batao SQL.,1,hi
Weekend pe travel karunga.,0,hi
Mujhe Linux samjhao.,1,hi
Help karo OAuth me.,1,hi
I'm listening to music.,0,en
Suggest cheyyi best way for React.,1,te
Step by step explain cheyyi JWT.,1,te
Ee crash enduku vastundi,1,te
Oka example cheppu JavaScript.,1,te
Suggest the best way to learn JWT.,1,en
Naku doubt undi Linux meeda.,1,te
What is Azure,1,en
Step by step batao JWT.,1,hi
I'm reading a book.,0,en
Help karo API me.,1,hi
Mujhe React me doubt hai.,1,hi
Na friend ni kalisanu.,0,te
Suggest the best way to learn CSS.,1,en
How do I learn Git,1,en
Oka example cheppu CSS.,1,te
Today is a busy day.,0,en
Step by step explain cheyyi Git.,1,te
Today is a busy day.,0,en
I finished my lunch.,0,en
Linux ante enti,1,te
Main ghar ja raha hu.,0,hi
Naku doubt undi Git meeda.,1,te
Tomorrow I'll study Git.,0,en
Linux ka example do.,1,hi
The weather is nice today.,0,en
I'm going to the office.,0,en
FastAPI kaise seekhun,1,hi
Weekend pe travel karunga.,0,hi
React kya hai,1,hi
Suggest cheyyi best way for API.,1,te
Main ghar ja raha hu.,0,hi
Coffee tagutunna.,0,te
Aaj bahut traffic tha.,0,hi
Naku JavaScript ardham kaaledu.,1,te
AWS ante enti,1,te
Nenu song vintunna.,0,te
Nenu song vintunna.,0,te
Mujhe Kubernetes samjhao.,1,hi
Oka example cheppu JavaScript.,1,te
Naku Linux ardham kaaledu.,1,te
Main ghar ja raha hu.,0,hi
Lunch ho gaya.,0,hi
Main ghar ja raha hu.,0,hi
Ye kaise kaam karta hai,1,hi
Repu CSS practice chestha.,0,te
Lunch ho gaya.,0,hi
Ivala weather bagundi.,0,te
I finished my lunch.,0,en
Step by step explain cheyyi FastAPI.,1,te
The weather is nice today.,0,en
Movie chala bagundi.,0,te
Help karo React me.,1,hi
Can you give me an example of Pandas,1,en
Why is this happening in Pandas,1,en
I didn't understand CSS.,1,en
API ka example do.,1,hi
Suggest the best way to learn NumPy.,1,en
NumPy kaise seekhun,1,hi
React ka example do.,1,hi
Weekend pe travel karunga.,0,hi
Help karo Linux me.,1,hi
I watched a movie yesterday.,0,en
Kal movie dekhi.,0,hi
I finished my lunch.,0,en
I'm going to the office.,0,en
Help karo NumPy me.,1,hi
Kal movie dekhi.,0,hi
I didn't understand FastAPI.,1,en
Can you give me an example of RAG,1,en
Today is a busy day.,0,en
Help me understand JavaScript.,1,en
Idi ela pani chestundi,1,te
I'm reading a book.,0,en
Mujhe NumPy me doubt hai.,1,hi
NumPy kaise seekhun,1,hi
Na friend ni kalisanu.,0,te
Lunch ayipoyindi.,0,te
I'm listening to music.,0,en
Aaj mausam accha hai.,0,hi
Aaj bahut traffic tha.,0,hi
AWS kya hai,1,hi
Coffee tagutunna.,0,te
Mujhe FastAPI me doubt hai.,1,hi
Main chai pi raha hu.,0,hi
Naku doubt undi API meeda.,1,te
Can you give me an example of CSS,1,en
Help cheyyi AWS.,1,te
Help me understand Python.,1,en
Tomorrow I'll study Python.,0,en
Oka example cheppu Python.,1,te
Naku doubt undi React meeda.,1,te
Mujhe NumPy me doubt hai.,1,hi
The weather is nice today.,0,en
Can you solve this permission error,1,en
Step by step batao OAuth.,1,hi
What is Python,1,en
The weather is nice today.,0,en
I'm listening to music.,0,en
Kal movie dekhi.,0,hi
The weather is nice today.,0,en
Tomorrow I'll study NumPy.,0,en
Main music sun raha hu.,0,hi
I'm listening to music.,0,en
Aaj bahut traffic tha.,0,hi
Main music sun raha hu.,0,hi
Docker ela nerchukovali,1,te
Can you solve this bug,1,en
Nenu song vintunna.,0,te
Lunch ayipoyindi.,0,te
Ee permission error enduku vastundi,1,te
Docker ka example do.,1,hi
Can you solve this timeout,1,en
Today is a busy day.,0,en
Can you explain Python,1,en
The weather is nice today.,0,en
API ante enti,1,te
The weather is nice today.,0,en
Step by step explain cheyyi OAuth.,1,te
Aaj bahut traffic tha.,0,hi
Can you explain AWS,1,en
I'm reading a book.,0,en
Naku doubt undi OAuth meeda.,1,te
Help me understand Python.,1,en
Step by step explain cheyyi Pandas.,1,te
What is Linux,1,en
I'm reading a book.,0,en
Coffee tagutunna.,0,te
How do I fix this issue in Networking,1,en
Nenu song vintunna.,0,te
Kal movie dekhi.,0,hi
Kubernetes ante enti,1,te
Aaj mausam accha hai.,0,hi
Help karo SQL me.,1,hi
Help cheyyi Linux.,1,te
Mujhe LLM me doubt hai.,1,hi
Weekend pe travel karunga.,0,hi
How do I fix this timeout in LLM,1,en
Lunch ayipoyindi.,0,te
Suggest cheyyi best way for Pandas.,1,te
I'm listening to music.,0,en
Naku doubt undi Python meeda.,1,te
I finished my lunch.,0,en
I'm going to the office.,0,en
Step by step explain cheyyi LLM.,1,te
I'm reading a book.,0,en
Ee problem enduku vastundi,1,te
I'm going to the office.,0,en
What is FastAPI,1,en
Main ghar ja raha hu.,0,hi
I'm reading a book.,0,en
Linux kaise seekhun,1,hi
Ee timeout enduku vastundi,1,te
How do I learn CSS,1,en
The weather is nice today.,0,en
Can you solve this problem,1,en
Naku doubt undi OAuth meeda.,1,te
Ye kaise kaam karta hai,1,hi
Step by step batao LLM.,1,hi
I completed my work.,0,en
Lunch ayipoyindi.,0,te
Weekend ki travel veltha.,0,te
Nenu intiki velthunna.,0,te
I watched a movie yesterday.,0,en
Help me understand AWS.,1,en
Lunch ayipoyindi.,0,te
Lunch ayipoyindi.,0,te
Office ka kaam khatam hua.,0,hi
Help karo Networking me.,1,hi
Movie chala bagundi.,0,te
Naku FastAPI ardham kaaledu.,1,te
I completed my work.,0,en
Mujhe Linux samjhao.,1,hi
Ye kaise kaam karta hai,1,hi
Step by step explain cheyyi JavaScript.,1,te
Aaj mausam accha hai.,0,hi
How do I learn FastAPI,1,en
Movie chala bagundi.,0,te
Coffee tagutunna.,0,te
Best suggestion do LLM ke liye.,1,hi
I completed my work.,0,en
Aaj mausam accha hai.,0,hi
Movie chala bagundi.,0,te
I didn't understand SQL.,1,en
How do I fix this crash in AWS,1,en
Repu Kubernetes practice chestha.,0,te
Ivala weather bagundi.,0,te
Networking ka example do.,1,hi
I like learning API.,0,en
Weekend ki travel veltha.,0,te
I'm listening to music.,0,en
I didn't understand CSS.,1,en
Ye kaise kaam karta hai,1,hi
Naku doubt undi React meeda.,1,te
LLM kaise seekhun,1,hi
Movie chala bagundi.,0,te
Suggest cheyyi best way for Kubernetes.,1,te
Movie chala bagundi.,0,te
The weather is nice today.,0,en
Nenu intiki velthunna.,0,te
Main chai pi raha hu.,0,hi
Best suggestion do RAG ke liye.,1,hi
I'm going to the office.,0,en
Mujhe AWS samjhao.,1,hi
Idi ela pani chestundi,1,te
Lunch ayipoyindi.,0,te
Can you give me an example of Azure,1,en
How do I fix this syntax error in JavaScript,1,en
I watched a movie yesterday.,0,en
Lunch ho gaya.,0,hi
Help karo JWT me.,1,hi
Help me understand JavaScript.,1,en
React ka example do.,1,hi
Lunch ho gaya.,0,hi
Kal movie dekhi.,0,hi
Nenu intiki velthunna.,0,te
Oka example cheppu API.,1,te
Mujhe Networking me doubt hai.,1,hi
Kal movie dekhi.,0,hi
I finished my lunch.,0,en
Step by step explain cheyyi Pandas.,1,te
I completed my work.,0,en
Kal movie dekhi.,0,hi
Repu RAG practice chestha.,0,te
Ivala weather bagundi.,0,te
Ee warning enduku vastundi,1,te
Kal JWT practice karunga.,0,hi
Main ghar ja raha hu.,0,hi
Can you explain Pandas,1,en
Kal movie dekhi.,0,hi
I watched a movie yesterday.,0,en
API ante enti,1,te
Help me understand NumPy.,1,en
Docker ela nerchukovali,1,te
Ye kaise kaam karta hai,1,hi
I like learning Python.,0,en
Aaj bahut traffic tha.,0,hi
Nenu intiki velthunna.,0,te
Can you solve this error,1,en
LLM kaise seekhun,1,hi
Naku CSS ardham kaaledu.,1,te
CSS kaise seekhun,1,hi
Aaj mausam accha hai.,0,hi
I like learning Python.,0,en
Ye syntax error kaise fix karu,1,hi
Mujhe Azure samjhao.,1,hi
Ippudu office lo unna.,0,te
Ivala weather bagundi.,0,te
Naku doubt undi RAG meeda.,1,te
Naku doubt undi Linux meeda.,1,te
Nenu intiki velthunna.,0,te
I completed my work.,0,en
Lunch ayipoyindi.,0,te
What is Kubernetes,1,en
Ye kaise kaam karta hai,1,hi
Naku Docker ardham kaaledu.,1,te
Best suggestion do Docker ke liye.,1,hi
Main ghar ja raha hu.,0,hi
Movie chala bagundi.,0,te
How do I fix this syntax error in OAuth,1,en
Idi ela pani chestundi,1,te
Office ka kaam khatam hua.,0,hi
Suggest cheyyi best way for Kubernetes.,1,te
Oka example cheppu Azure.,1,te
Naku React ardham kaaledu.,1,te
Step by step batao Linux.,1,hi
Na friend ni kalisanu.,0,te
Oka example cheppu API.,1,te
I'm listening to music.,0,en
Mujhe Networking me doubt hai.,1,hi
Can you give me an example of Linux,1,en
Suggest cheyyi best way for Kubernetes.,1,te
Suggest the best way to learn JavaScript.,1,en
LLM ka example do.,1,hi
Main ghar ja raha hu.,0,hi
How do I learn Python,1,en
React kaise seekhun,1,hi
Can you explain Linux,1,en
Na friend ni kalisanu.,0,te
Main chai pi raha hu.,0,hi
Pandas ante enti,1,te
Suggest the best way to learn Git.,1,en
Docker kya hai,1,hi
Can you solve this syntax error,1,en
Naku FastAPI ardham kaaledu.,1,te
Nenu intiki velthunna.,0,te
Today is a busy day.,0,en
Kal RAG practice karunga.,0,hi
Help me understand Python.,1,en
Coffee tagutunna.,0,te
I'm reading a book.,0,en
How do I fix this issue in NumPy,1,en
I finished my lunch.,0,en
Can you explain RAG,1,en
Can you give me an example of Kubernetes,1,en
The weather is nice today.,0,en
Step by step explain cheyyi CSS.,1,te
What is Docker,1,en
Idi ela pani chestundi,1,te
Step by step explain cheyyi LLM.,1,te
How do I learn AWS,1,en
Step by step batao RAG.,1,hi
Coffee tagutunna.,0,te
Step by step batao Pandas.,1,hi
Can you solve this permission error,1,en
Aaj mausam accha hai.,0,hi
Nenu song vintunna.,0,te
Mujhe SQL samjhao.,1,hi
Can you solve this bug,1,en
Suggest the best way to learn CSS.,1,en
Ye kaise kaam karta hai,1,hi
Ye warning kaise fix karu,1,hi
Help karo Pandas me.,1,hi
Repu API practice chestha.,0,te
Help karo React me.,1,hi
Oka example cheppu Python.,1,te
Office ka kaam khatam hua.,0,hi
Can you give me an example of Pandas,1,en
I like learning Docker.,0,en
Today is a busy day.,0,en
Lunch ayipoyindi.,0,te
Aaj bahut traffic tha.,0,hi
Today is a busy day.,0,en
Best suggestion do Azure ke liye.,1,hi
Best suggestion do Git ke liye.,1,hi
Mujhe OAuth me doubt hai.,1,hi
Mujhe FastAPI me doubt hai.,1,hi
SQL ante enti,1,te
JavaScript ela nerchukovali,1,te
I'm reading a book.,0,en
Main ghar ja raha hu.,0,hi
I finished my lunch.,0,en
The weather is nice today.,0,en
Help karo Linux me.,1,hi
Main chai pi raha hu.,0,hi
I'm going to the office.,0,en
I completed my work.,0,en
Can you solve this problem,1,en
What is JWT,1,en
Mujhe Pandas samjhao.,1,hi
How do I learn RAG,1,en
Help me understand Azure.,1,en
Ippudu office lo unna.,0,te
Ye kaise kaam karta hai,1,hi
Can you solve this syntax error,1,en
Help me understand React.,1,en
I'm going to the office.,0,en
Can you give me an example of Kubernetes,1,en
Kal CSS practice karunga.,0,hi
Naku doubt undi React meeda.,1,te
Coffee tagutunna.,0,te
Can you explain SQL,1,en
Nenu intiki velthunna.,0,te
Git ka example do.,1,hi
Lunch ayipoyindi.,0,te
I didn't understand RAG.,1,en
Tomorrow I'll study FastAPI.,0,en
Can you solve this exception,1,en
I watched a movie yesterday.,0,en
Weekend ki travel veltha.,0,te
I'm going to the office.,0,en
Can you give me an example of FastAPI,1,en
Can you solve this warning,1,en
Kal movie dekhi.,0,hi
Movie chala bagundi.,0,te
Office ka kaam khatam hua.,0,hi
NumPy kya hai,1,hi
Main ghar ja raha hu.,0,hi
Na friend ni kalisanu.,0,te
I like learning Kubernetes.,0,en
Repu Git practice chestha.,0,te
React ela nerchukovali,1,te
Best suggestion do Linux ke liye.,1,hi
Ye permission error kaise fix karu,1,hi
FastAPI ela nerchukovali,1,te
Mujhe AWS samjhao.,1,hi
Nenu intiki velthunna.,0,te
Why is this happening in JavaScript,1,en
Lunch ayipoyindi.,0,te
I finished my lunch.,0,en
Can you give me an example of LLM,1,en
How do I learn Kubernetes,1,en
Oka example cheppu JWT.,1,te
Ye kaise kaam karta hai,1,hi
Suggest the best way to learn SQL.,1,en
I'm reading a book.,0,en
I finished my lunch.,0,en
Naku Git ardham kaaledu.,1,te
JWT kya hai,1,hi
Naku SQL ardham kaaledu.,1,te
I'm listening to music.,0,en
How do I learn RAG,1,en
I'm listening to music.,0,en
The weather is nice today.,0,en
I'm going to the office.,0,en
Mujhe Docker samjhao.,1,hi
I finished my lunch.,0,en
Can you explain React,1,en
Office ka kaam khatam hua.,0,hi
Ye kaise kaam karta hai,1,hi
Can you solve this crash,1,en
Ye kaise kaam karta hai,1,hi
I didn't understand Python.,1,en
Idi ela pani chestundi,1,te
Best suggestion do Git ke liye.,1,hi
Tomorrow I'll study Kubernetes.,0,en
Aaj bahut traffic tha.,0,hi
Ye kaise kaam karta hai,1,hi
I watched a movie yesterday.,0,en
Pandas kaise seekhun,1,hi
Main ghar ja raha hu.,0,hi
Aaj mausam accha hai.,0,hi
Suggest the best way to learn Python.,1,en
Help karo FastAPI me.,1,hi
Kal AWS practice karunga.,0,hi
Repu FastAPI practice chestha.,0,te
Kal movie dekhi.,0,hi
React kya hai,1,hi
Ippudu office lo unna.,0,te
Docker kaise seekhun,1,hi
Suggest the best way to learn JavaScript.,1,en
Na friend ni kalisanu.,0,te
Best suggestion do JavaScript ke liye.,1,hi
Nenu intiki velthunna.,0,te
Kal JWT practice karunga.,0,hi
Tomorrow I'll study Git.,0,en
Ye timeout kaise fix karu,1,hi
What is NumPy,1,en
Best suggestion do Python ke liye.,1,hi
Lunch ho gaya.,0,hi
Oka example cheppu JWT.,1,te
Suggest cheyyi best way for JavaScript.,1,te
Can you give me an example of JavaScript,1,en
Coffee tagutunna.,0,te
Weekend pe travel karunga.,0,hi
Nenu intiki velthunna.,0,te
I finished my lunch.,0,en
Can you give me an example of Pandas,1,en
Main music sun raha hu.,0,hi
Lunch ho gaya.,0,hi
Weekend pe travel karunga.,0,hi
Help cheyyi API.,1,te
Best suggestion do JWT ke liye.,1,hi
I didn't understand API.,1,en
Ippudu office lo unna.,0,te
Can you solve this exception,1,en
SQL kaise seekhun,1,hi
Nenu intiki velthunna.,0,te
Can you explain RAG,1,en
Ye issue kaise fix karu,1,hi
Why is this happening in Networking,1,en
Lunch ayipoyindi.,0,te
Step by step explain cheyyi LLM.,1,te
Oka example cheppu RAG.,1,te
Today is a busy day.,0,en
Can you explain SQL,1,en
Can you solve this warning,1,en
Help me understand FastAPI.,1,en
Can you give me an example of Pandas,1,en
Azure ka example do.,1,hi
I watched a movie yesterday.,0,en
Nenu song vintunna.,0,te
Ee bug enduku vastundi,1,te
React kaise seekhun,1,hi
I'm listening to music.,0,en
Lunch ho gaya.,0,hi
How do I fix this permission error in OAuth,1,en
Suggest cheyyi best way for RAG.,1,te
Linux ante enti,1,te
Step by step batao API.,1,hi
The weather is nice today.,0,en
How do I fix this crash in Linux,1,en
How do I fix this crash in Git,1,en
Repu Linux practice chestha.,0,te
Kal movie dekhi.,0,hi
Step by step batao JavaScript.,1,hi
Tomorrow I'll study API.,0,en
Repu FastAPI practice chestha.,0,te
Aaj mausam accha hai.,0,hi
I like learning React.,0,en
I'm going to the office.,0,en
Mujhe Docker me doubt hai.,1,hi
SQL kaise seekhun,1,hi
Naku doubt undi Docker meeda.,1,te
The weather is nice today.,0,en
Ee bug enduku vastundi,1,te
Why is this happening in Docker,1,en
Why is this happening in OAuth,1,en
Main chai pi raha hu.,0,hi
Ye kaise kaam karta hai,1,hi
Kal movie dekhi.,0,hi
Suggest the best way to learn Python.,1,en
Help karo Linux me.,1,hi
Nenu song vintunna.,0,te
Ye kaise kaam karta hai,1,hi
Naku Python ardham kaaledu.,1,te
Lunch ho gaya.,0,hi
Aaj mausam accha hai.,0,hi
Ye warning kaise fix karu,1,hi
I watched a movie yesterday.,0,en
